code;name;url;active-ingredient;laboratory
P00012917;ATOVAR;https://pe.ivademecum.com/medicamento-atovar-infermed-cod-B45F44F888A04617;Normolipemiantes e hipocolesterolemiantes;INFERMED
P00012918;ATOVAROL;https://pe.ivademecum.com/medicamento-atovarol-unimed-cod-210F501745D3CA13;Normolipemiantes e hipocolesterolemiantes;UNIMED
P00012919;ATPURE;https://pe.ivademecum.com/medicamento-atpure-bio-reg-pharma-cod-C3AA001BAF9E601F;Antianginosos;BIO REG PHARMA
P00012920;ATRICAN;https://pe.ivademecum.com/medicamento-atrican-innotech-cod-E19CA0D6127AB4E2;Intestinales y genitourinarios;INNOTECH
P00012921;ATROPINA SULFATO;https://pe.ivademecum.com/medicamento-atropina-sulfato-dany-cod-4B6207ED22902C2E;Antiarrítmicos;DANY
P00012922;ATROPINA SULFATO;https://pe.ivademecum.com/medicamento-atropina-sulfato-lansier-cod-E6640AE80E2BA917;Midriáticos y gangliopléjicos;LANSIER
P00012923;ATROPINA SULFATO;https://pe.ivademecum.com/medicamento-atropina-sulfato-sanderson-cod-8461E17CB1CB3D18;Antiarrítmicos;SANDERSON
P00012924;ATROPINA SULFATO;https://pe.ivademecum.com/medicamento-atropina-sulfato-trifarma-cod-291322122435ACD3;Antiarrítmicos;TRIFARMA
P00012925;ATROPINA SULFATO PHARMAGEN;https://pe.ivademecum.com/medicamento-atropina-sulfato-pharmagen-pharmagen-cod-B79167050AD7B9A1;Antiarrítmicos;PHARMAGEN
P00012926;ATROVENT HFA;https://pe.ivademecum.com/medicamento-atrovent-hfa-boehringer-cod-956DF977A779E8D7;Antiasmáticos y broncodilatadores;BOEHRINGER
P00012927;ATURAL;https://pe.ivademecum.com/medicamento-atural-roemmers-cod-5A99D786261451FC;Antiulcerosos y antisecretores;ROEMMERS
P00012928;AUDAL NF;https://pe.ivademecum.com/medicamento-audal-nf-quilab-farma-cod-6919C7D0653138BD;Productos óticos de uso local;QUILAB FARMA
P00012929;AUGMENTIN;https://pe.ivademecum.com/medicamento-augmentin-gsk-cod-8D7DB77271D3E786;Antibióticos;GSK
P00012930;AUGMENTIN ES;https://pe.ivademecum.com/medicamento-augmentin-gsk-cod-3DCE30793E20BE13;Antibióticos;GSK
P00012931;AUGMENTIN SR;https://pe.ivademecum.com/medicamento-augmentin-sr-gsk-cod-01BD55DE5E9AD47B;Antibióticos;GSK
P00012932;AUGMEX;https://pe.ivademecum.com/medicamento-augmex-dropesac-cod-121D7A9A863D1696;Antibióticos;DROPESAC
P00012933;AURODROX;https://pe.ivademecum.com/medicamento-aurodrox-dropesac-cod-FB0EEFB02CA8D31F;Antibióticos;DROPESAC
P00012934;AUROTAZ P;https://pe.ivademecum.com/medicamento-aurotaz-p-nordic-cod-F38B31C7CA845AE8;Antibióticos;NORDIC
P00012935;AUSTRALIAN GOLD;https://pe.ivademecum.com/medicamento-australian-gold-maver-cod-7C383DDC251D15CF;Dermatocosméticos;MAVER
P00012936;AUXXIL;https://pe.ivademecum.com/medicamento-auxxil-ivax-cod-F3B8DDCDFE6B11D6;Anticonceptivos y anovulatorios;IVAX
P00012937;AVALLERT;https://pe.ivademecum.com/medicamento-avallert-induquimica-cod-19D8749F5FF6FA61;Antialérgicos, antihist., corticoides asoc.;INDUQUIMICA
P00012938;AVAMYS;https://pe.ivademecum.com/medicamento-avamys-gsk-cod-F23B359881D7EF1A;Antiasmáticos y broncodilatadores;GSK
P00012939;AVAN;https://pe.ivademecum.com/medicamento-avan-cardiopharm-cod-5ED232B3B95E2220;Antihipertensivos;CARDIOPHARM
P00012940;AVAN HCT;https://pe.ivademecum.com/medicamento-avan-hct-cardiopharm-cod-ADC8BAD282C4B0B2;Antihipertensivos;CARDIOPHARM
P00012941;AVASTIN;https://pe.ivademecum.com/medicamento-avastin-roche-cod-78861138CF5D334A;Otros citostáticos;ROCHE
P00012942;AVAXIM 160;https://pe.ivademecum.com/medicamento-avaxim-160-sanofi-pasteur-cod-CB6B6B787F6F1E8B;Vacunas;SANOFI PASTEUR
P00012943;AVAXIM PEDIATRICO;https://pe.ivademecum.com/medicamento-avaxim-pediatrico-sanofi-pasteur-cod-9B9F534F50B691EB;Vacunas;SANOFI PASTEUR
P00012944;AVELAR;https://pe.ivademecum.com/medicamento-avelar-magma-cod-EED6968DDDA14920;Antibióticos;MAGMA
P00012945;AVELOX;https://pe.ivademecum.com/medicamento-avelox-bayer-s-p-cod-78083273D37100BE;Antibióticos;BAYER S.P.
P00012946;AVENA ISDIN CREMA CON CERAMIDAS;https://pe.ivademecum.com/medicamento-avena-isdin-crema-ceramidas-abl-pharma-cod-EA028DEB59C8CEB7;Dermatocosméticos;ABL PHARMA
P00012947;AVENA ISDIN SYNDET SOLIDO AL 20%;https://pe.ivademecum.com/medicamento-avena-isdin-syndet-solido-20-abl-pharma-cod-115F7C3553688A5C;Dermatocosméticos;ABL PHARMA
P00012948;AVENE AGUA TERMAL;https://pe.ivademecum.com/medicamento-avene-agua-termal-euroderma-cod-610003803092B88F;Dermatocosméticos;EURODERMA
P00012949;AVENE AKERAT;https://pe.ivademecum.com/medicamento-avene-akerat-euroderma-cod-4DEFD0B329FF4480;Dermatocosméticos;EURODERMA
P00012950;AVENE ANTITOJECES FUERTE;https://pe.ivademecum.com/medicamento-avene-antitojeces-fuerte-euroderma-cod-5BDC268CE256EDF0;Dermatocosméticos;EURODERMA
P00012951;AVENE CICALFATE;https://pe.ivademecum.com/medicamento-avene-cicalfate-euroderma-cod-F5B7389A91FA0CAD;Dermatocosméticos;EURODERMA
P00012952;AVENE CLEANANCE;https://pe.ivademecum.com/medicamento-avene-cleanance-euroderma-cod-87D7DF43F501D895;Dermatocosméticos;EURODERMA
P00012953;AVENE COLD CREAM;https://pe.ivademecum.com/medicamento-avene-cold-cream-euroderma-cod-7DBB6F1A1C4F9374;Dermatocosméticos;EURODERMA
P00012954;AVENE ELUAGE;https://pe.ivademecum.com/medicamento-avene-eluage-euroderma-cod-C3FD3D6BCA2F162C;Dermatocosméticos;EURODERMA
P00012955;AVENE FOTOPROTECTOR CREMA COLOR SPF 50+;https://pe.ivademecum.com/medicamento-avene-fotoprotector-crema-color-spf-50-abl-pharma-cod-894A439BB9EF6ECD;Protectores solares;ABL PHARMA
P00012956;AVENE FOTOPROTECTOR EMULSION;https://pe.ivademecum.com/medicamento-avene-fotoprotector-emulsion-abl-pharma-cod-80C69665A07F521D;Protectores solares;ABL PHARMA
P00012957;AVENE FOTOPROTECTOR LECHE PARA NIÑOS;https://pe.ivademecum.com/medicamento-avene-fotoprotector-leche-ni-os-abl-pharma-cod-27E9F71FBB1FB8E5;Protectores solares;ABL PHARMA
P00012958;AVENE FOTOPROTECTOR SPRAY;https://pe.ivademecum.com/medicamento-avene-fotoprotector-spray-abl-pharma-cod-1EA6B89379C40C1D;Protectores solares;ABL PHARMA
P00012959;AVENE HYDRANCE;https://pe.ivademecum.com/medicamento-avene-hydrance-abl-pharma-cod-3963693EB0413B42;Dermatocosméticos;ABL PHARMA
P00012960;AVENE HYDRANCE OPTIMALE;https://pe.ivademecum.com/medicamento-avene-hydrance-optimale-euroderma-cod-4C9B94DA03E23EAB;Protectores solares;EURODERMA
P00012961;AVENE LOCION LIMPIADORA PIELES INTOLER.;https://pe.ivademecum.com/medicamento-avene-locion-limpiadora-pieles-intoler-euroderma-cod-7D51B0205D43E6DF;Dermatocosméticos;EURODERMA
P00012962;AVENE MASCARILLA CALMANTE;https://pe.ivademecum.com/medicamento-avene-mascarilla-calmante-euroderma-cod-14C39C21F44F920B;Dermatocosméticos;EURODERMA
P00012963;AVENE MASCARILLA CALMANTE E HIDRATANTE;https://pe.ivademecum.com/medicamento-avene-mascarilla-calmante-e-hidratante-abl-pharma-cod-A47CFEB5E8BA9AED;Dermatocosméticos;ABL PHARMA
P00012964;AVENE PIELES INTOLERANTES;https://pe.ivademecum.com/medicamento-avene-pieles-intolerantes-euroderma-cod-85ABCA5F7EF48379;Dermatocosméticos;EURODERMA
P00012965;AVENE REPARADOR DESPUES DEL SOL;https://pe.ivademecum.com/medicamento-avene-reparador-despues-sol-abl-pharma-cod-19C08FAB71F5BD3D;Dermatocosméticos;ABL PHARMA
P00012966;AVENE SERENAGE;https://pe.ivademecum.com/medicamento-avene-serenage-euroderma-cod-70DC29CABB7F771B;Dermatocosméticos;EURODERMA
P00012967;AVENE SOLAR;https://pe.ivademecum.com/medicamento-avene-solar-euroderma-cod-7E880B508309559E;Dermatocosméticos;EURODERMA
P00012968;AVENE TOLERANCE EXTREME;https://pe.ivademecum.com/medicamento-avene-tolerance-extreme-euroderma-cod-FCB02ADA6544DDC4;Dermatocosméticos;EURODERMA
P00012969;AVENE TRIACNEAL;https://pe.ivademecum.com/medicamento-avene-triacneal-euroderma-cod-FD715EDF053EF6B4;;EURODERMA
P00012970;AVENE TRIXERA SELECTIOSE;https://pe.ivademecum.com/medicamento-avene-trixera-selectiose-euroderma-cod-30A8E3AF77B31CF4;Dermatocosméticos;EURODERMA
P00012971;AVENE YSTHEAL;https://pe.ivademecum.com/medicamento-avene-ystheal-euroderma-cod-A2C9B66D3DE0D1D5;Dermatocosméticos;EURODERMA
P00012972;AVIANT;https://pe.ivademecum.com/medicamento-aviant-schering-plough-cod-AC1771C99B3245F4;Antialérgicos, antihist., corticoides asoc.;SCHERING PLOUGH
P00012973;AVIANT D12;https://pe.ivademecum.com/medicamento-aviant-d12-schering-plough-cod-2E15F80249DBF4FC;Antialérgicos, antihist., corticoides asoc.;SCHERING PLOUGH
P00012974;AVITIL GEL;https://pe.ivademecum.com/medicamento-avitil-gel-medihealth-cod-6EBE015A7B563B3E;Pigmentantes y despigmentantes;MEDIHEALTH
P00012975;AVIXIS;https://pe.ivademecum.com/medicamento-avixis-galderma-cod-5CCB12128AD7F349;Terapéutica de la alopecia;GALDERMA
P00012976;AVODART;https://pe.ivademecum.com/medicamento-avodart-gsk-cod-86E77A690B837058;Terapéutica prostática;GSK
P00012977;AVONEX;https://pe.ivademecum.com/medicamento-avonex-abbott-cod-EA86FCD792824EF5;Antivirales;ABBOTT
P00012978;AXASOLE;https://pe.ivademecum.com/medicamento-axasole-pharmacheck-cod-15DBBD6B87028DD9;Antiulcerosos y antisecretores;PHARMACHECK
P00012979;AXELIA IQFARMA;https://pe.ivademecum.com/medicamento-axelia-iqfarma-iqfarma-cod-F6EE0E4678D02BCB;Antiepilépticos;IQFARMA
P00012980;AXIUS;https://pe.ivademecum.com/medicamento-axius-hersil-cod-7DAFB6C6B4CC1745;Analgésicos;HERSIL
P00012981;AZ;https://pe.ivademecum.com/medicamento-az-sophia-cod-BD62CF60C0618715;Antihistamínicos oftálmicos;SOPHIA
P00012982;AZACITIDINA;https://pe.ivademecum.com/medicamento-azacitidina-perulab-cod-4B5E9CA554CB27D5;Antimetabolitos;PERULAB
P00012983;AZARGA;https://pe.ivademecum.com/medicamento-azarga-alcon-cod-BB97FDD120B683CE;Antiglaucomatosos y mióticos;ALCON
P00012984;AZATIOPRINA CARRION;https://pe.ivademecum.com/medicamento-azatioprina-carrion-carrion-cod-2CABF8C551C1FB1E;Inmunosupresores;CARRION
P00012985;AZESTAN;https://pe.ivademecum.com/medicamento-azestan-ac-farma-cod-0222CA9EE3E3DCBD;Hipofisarias;AC FARMA
P00012986;AZIBAY;https://pe.ivademecum.com/medicamento-azibay-bayer-s-p-cod-1A1F574DA8B19CF3;Antibióticos;BAYER S.P.
P00012987;AZIBRAND;https://pe.ivademecum.com/medicamento-azibrand-bmc-farma-cod-ACDBB1CF18AB4ED2;Antibióticos;BMC FARMA
P00012988;AZICAT;https://pe.ivademecum.com/medicamento-azicat-albis-consumo-cod-5D6BB3C06D8C6ED6;Antibióticos;ALBIS CONSUMO
P00012989;AZICU;https://pe.ivademecum.com/medicamento-azicu-farmaceutica-latina-cod-A1981319415DC0FC;Antibióticos;FARMACEUTICA LATINA
P00012990;AZICURE;https://pe.ivademecum.com/medicamento-azicure-macleods-pharm-cod-0C92585B643A939E;Antibióticos;MACLEODS PHARM
P00012991;AZIFAST;https://pe.ivademecum.com/medicamento-azifast-ipca-cod-A85CD6C591A8A6EB;Antibióticos;IPCA
P00012992;AZILECT;https://pe.ivademecum.com/medicamento-azilect-teva-cod-ACB4C4CBA3117B91;Antiparkinsonianos;TEVA
P00012993;AZIMUT - INDUFAR;https://pe.ivademecum.com/medicamento-azimut-indufar-indufar-du-peru-cod-9157EDE9C23A4FE4;Antibióticos;INDUFAR-DU PERU
P00012994;AZIMYCIN-500;https://pe.ivademecum.com/medicamento-azimycin-500-torres-pharma-cod-71B9A616094C3FEF;Antibióticos;TORRES PHARMA
P00012995;AZINZA;https://pe.ivademecum.com/medicamento-azinza-msd-cod-C2D353573CC3CC42;Otros citostáticos;MSD
P00012996;AZIQUILAB;https://pe.ivademecum.com/medicamento-aziquilab-quilab-farma-cod-A7C4EF23C25F72FB;Antibióticos;QUILAB FARMA
P00012997;AZITRAL;https://pe.ivademecum.com/medicamento-azitral-rowe-cod-9871EA86590E592F;Antibióticos;ROWE
P00012998;AZITROLIT;https://pe.ivademecum.com/medicamento-azitrolit-terbol-cod-8FA03BB14AED6586;Antibióticos;TERBOL
P00012999;AZITROMAC;https://pe.ivademecum.com/medicamento-azitromac-delfarma-cod-2C2F28D37E1DF556;Antibióticos;DELFARMA
P00013000;AZITROMEDIC;https://pe.ivademecum.com/medicamento-azitromedic-lafarmed-cod-FE0D04432907664F;Antibióticos;LAFARMED
P00013001;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-ac-farma-cod-E27E3569E3992830;Antibióticos;AC FARMA
P00013002;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-induquimica-cod-C1E464A2F2D94FAF;Antibióticos;INDUQUIMICA
P00013003;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-labot-cod-946D87D8FBE4EB4D;Antibióticos;LABOT
P00013004;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-sante-cod-55B2B2CDC19D7297;Antibióticos;LA SANTE
P00013005;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-mc-globe-cod-D2F1D97D4E41652E;Antibióticos;MC GLOBE
P00013006;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-medrock-cod-89F2F1FBE197E1F2;Antibióticos;MEDROCK
P00013007;AZITROMICINA;https://pe.ivademecum.com/medicamento-azitromicina-portugal-cod-2E1FAC6E6FC69733;Antibióticos;PORTUGAL
P00013008;AZITROMICINA 500MG LF FMNDTRIA;https://pe.ivademecum.com/medicamento-azitromicina-500mg-lf-fmndtria-farmindustria-cod-19E04112D2C91634;Antibióticos;FARMINDUSTRIA
P00013009;AZITROMICINA DELFARMA;https://pe.ivademecum.com/medicamento-azitromicina-delfarma-delfarma-cod-76E1BD9580D40E73;Antibióticos;DELFARMA
P00013010;AZITROMICINA GENFAR;https://pe.ivademecum.com/medicamento-azitromicina-genfar-genfar-cod-8461DB5D1C7CF3C8;Antibióticos;GENFAR
P00013011;AZITROMICINA MF;https://pe.ivademecum.com/medicamento-azitromicina-mf-marfan-cod-32EE78EA2309B3DA;Antibióticos;MARFAN
P00013012;AZITROPHAR;https://pe.ivademecum.com/medicamento-azitrophar-pharma-peru-cod-7336B342A93FA0D5;Antibióticos;PHARMA PERU
P00013013;AZITROXINA;https://pe.ivademecum.com/medicamento-azitroxina-dronnvels-cod-F10881F3D829A66A;Antibióticos;DRONNVELS
P00013014;AZO CEFASABAL;https://pe.ivademecum.com/medicamento-azo-cefasabal-hersil-cod-67CD834EC105F0B1;Antiinfecciosos urinarios;HERSIL
P00013015;AZO CISTIMICINA FORTE;https://pe.ivademecum.com/medicamento-azo-cistimicina-forte-sherfarma-cod-CC4C35FF87259F71;Antiinfecciosos urinarios;SHERFARMA
P00013016;AZO-UROFLAM FORTE;https://pe.ivademecum.com/medicamento-azo-uroflam-forte-sherfarma-cod-AFEF375BB234945F;Antiinfecciosos urinarios;SHERFARMA
P00013017;AZOBACCIDAL;https://pe.ivademecum.com/medicamento-azobaccidal-pharmed-corp-cod-BC188B15E8487342;Antiinfecciosos urinarios;PHARMED CORP.
P00013018;AZOCIPROFLOX;https://pe.ivademecum.com/medicamento-azociproflox-magma-cod-70173B3DE5991743;Antiinfecciosos urinarios;MAGMA
P00013019;AZOFLOX;https://pe.ivademecum.com/medicamento-azoflox-hersil-cod-F66ED278F53DA679;Antiinfecciosos urinarios;HERSIL
P00013020;AZOPT;https://pe.ivademecum.com/medicamento-azopt-alcon-cod-D7F7688F862F693C;Antiglaucomatosos y mióticos;ALCON
P00013021;AZOQUIN;https://pe.ivademecum.com/medicamento-azoquin-intipharma-cod-28D48798264C7389;Antiinfecciosos urinarios;INTIPHARMA
P00013022;AZOXANID;https://pe.ivademecum.com/medicamento-azoxanid-g-r-cod-0D643AE24532834E;Intestinales y genitourinarios;G & R
P00013023;AZTOR EZ;https://pe.ivademecum.com/medicamento-aztor-ez-sun-pharma-cod-5773FA6DECF3939D;Normolipemiantes e hipocolesterolemiantes;SUN PHARMA
P00013024;AZTREONAM;https://pe.ivademecum.com/medicamento-aztreonam-vitalis-cod-2D3AFE5FCB278AA2;Antibióticos;VITALIS
P00013025;AZUFRE;https://pe.ivademecum.com/medicamento-azufre-portugal-cod-CC7C028E41436273;;PORTUGAL
P00013026;AZUL DE TRYPAN;https://pe.ivademecum.com/medicamento-azul-trypan-oftalmomedica-cod-9DA7B5AE212BB5C6;;OFTALMOMEDICA
P00013027;AZYMOL;https://pe.ivademecum.com/medicamento-azymol-drugtech-cod-5031AEE09E079CD2;Antipsicóticos;DRUGTECH
P00013028;B-COMPLEX;https://pe.ivademecum.com/medicamento-b-complex-arion-mason-cod-FC8147F03D0CA23A;Vitaminas, minerales, oligoelementos;ARION MASON
P00013029;B-COMPLEX;https://pe.ivademecum.com/medicamento-b-complex-pharmatech-cod-6F578431ADD1E401;Vitaminas, minerales, oligoelementos;PHARMATECH
P00013030;B-SPECTRUM;https://pe.ivademecum.com/medicamento-b-spectrum-terbonova-cod-04361098ADFD8864;;TERBONOVA
P00013031;B-VAT;https://pe.ivademecum.com/medicamento-b-vat-dropesac-cod-FCB963C75A131079;Vitaminas, minerales, oligoelementos;DROPESAC
P00013032;BABY ACEITE DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-aceite-dr-zaidman-dr-zaidman-cod-9583262E64539CDB;;DR. ZAIDMAN
P00013033;BABY COLONIA CITRICA;https://pe.ivademecum.com/medicamento-baby-colonia-citrica-dr-zaidman-cod-234E5ADF83F470C2;;DR. ZAIDMAN
P00013034;BABY COLONIA EXTRA SUAVE DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-colonia-extra-suave-dr-zaidman-dr-zaidman-cod-FE353158246197CD;;DR. ZAIDMAN
P00013035;BABY COLONIA SIN ALCOHOL DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-colonia-alcohol-dr-zaidman-dr-zaidman-cod-0353DA9FEC43FB75;;DR. ZAIDMAN
P00013036;BABY FOTOCREM-P FPS 50+;https://pe.ivademecum.com/medicamento-baby-fotocrem-p-fps-50-lukoll-cod-BD1EDF74F42FD190;Protectores solares;LUKOLL
P00013037;BABY SHAMPOO DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-shampoo-dr-zaidman-dr-zaidman-cod-8F6ECDC9057D2BCA;;DR. ZAIDMAN
P00013038;BABY SHAMPOO MANZANILLA DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-shampoo-manzanilla-dr-zaidman-dr-zaidman-cod-4FD1D93FB19265F5;;DR. ZAIDMAN
P00013039;BABY SHAMPOO ORIGINAL;https://pe.ivademecum.com/medicamento-baby-shampoo-original-dr-zaidman-cod-C5DE4C03A52C6E72;;DR. ZAIDMAN
P00013040;BABY TALCO DR. ZAIDMAN;https://pe.ivademecum.com/medicamento-baby-talco-dr-zaidman-dr-zaidman-cod-CC20862E788BBD15;;DR. ZAIDMAN
P00013041;BACCIDAL 500;https://pe.ivademecum.com/medicamento-baccidal-500-pharmed-corp-cod-2B47817B19832389;Antibióticos;PHARMED CORP.
P00013042;BACILOR;https://pe.ivademecum.com/medicamento-bacilor-lukoll-cod-A1FD225F020A623F;Antidiarreicos;LUKOLL
P00013043;BACLODRINT;https://pe.ivademecum.com/medicamento-baclodrint-drintefa-cod-4E870F966C9B569C;Relajantes musculares;DRINTEFA
P00013044;BACLOFENO;https://pe.ivademecum.com/medicamento-baclofeno-medrock-cod-E618A127A9CEDC02;Relajantes musculares;MEDROCK
P00013045;BACQURE - RANBAXY;https://pe.ivademecum.com/medicamento-bacqure-ranbaxy-ranbaxy-prp-cod-D11D89423C203F44;Antibióticos;RANBAXY-PRP
P00013046;BACSULFIN BALSAMICO;https://pe.ivademecum.com/medicamento-bacsulfin-balsamico-vifarma-cod-1D0EAB43377231EA;Antibióticos;VIFARMA
P00013047;BACSULFIN FORTE;https://pe.ivademecum.com/medicamento-bacsulfin-forte-vifarma-cod-A6616CE115962F7C;Antibióticos;VIFARMA
P00013048;BACTEROL;https://pe.ivademecum.com/medicamento-bacterol-neumobiotics-cod-5294011A6C54939C;Antibióticos;NEUMOBIOTICS
P00013049;BACTEROL BALSAMICO;https://pe.ivademecum.com/medicamento-bacterol-balsamico-neumobiotics-cod-48F6A7A6C930EBB9;Antibióticos;NEUMOBIOTICS
P00013050;BACTEROL FORTE;https://pe.ivademecum.com/medicamento-bacterol-forte-neumobiotics-cod-FCD279675CEE08C7;Antibióticos;NEUMOBIOTICS
P00013051;BACTRAXOLE FORTE;https://pe.ivademecum.com/medicamento-bactraxole-forte-oq-pharma-cod-24B8C03AF08E8D9F;Antibióticos;OQ PHARMA
P00013052;BACTRIM;https://pe.ivademecum.com/medicamento-bactrim-roche-cod-8F1730CCE1214E50;Antibióticos;ROCHE
P00013053;BACTRIM BALSAMICO;https://pe.ivademecum.com/medicamento-bactrim-balsamico-roche-cod-F5D8A14C4BA927D3;Antibióticos;ROCHE
P00013054;BACTRIM FORTE;https://pe.ivademecum.com/medicamento-bactrim-forte-roche-cod-80327C19A4096797;Antiinfecciosos urinarios;ROCHE
P00013055;BACTROPHAR BALSAMICO;https://pe.ivademecum.com/medicamento-bactrophar-balsamico-pharma-peru-cod-055746564A973EBA;Antibióticos;PHARMA PERU
P00013056;BACTROPHAR FORTE;https://pe.ivademecum.com/medicamento-bactrophar-forte-pharma-peru-cod-B3362763FF72B36B;Antibióticos;PHARMA PERU
P00013057;BACZOL;https://pe.ivademecum.com/medicamento-baczol-maquifarma-cod-27819762D13175EA;Antibióticos;MAQUIFARMA
P00013058;BACZOL BALSAMICO;https://pe.ivademecum.com/medicamento-baczol-balsamico-maquifarma-cod-42FF2074F1F6BB14;Antibióticos;MAQUIFARMA
P00013059;BAGOBIOTIC;https://pe.ivademecum.com/medicamento-bagobiotic-bago-cod-3E9050160EAEC313;Antibióticos tópicos;BAGO
P00013060;BAGOFLOX;https://pe.ivademecum.com/medicamento-bagoflox-bago-cod-671851311FE79D19;Antibióticos;BAGO
P00013061;BAGOMICINA;https://pe.ivademecum.com/medicamento-bagomicina-bago-cod-FDB1CB6772230E3E;Antiacneicos;BAGO
P00013062;BAGOVIR;https://pe.ivademecum.com/medicamento-bagovir-bago-cod-9FC3CFDEEC51E74F;Antivirales;BAGO
P00013063;BAGOVIT SOLAR PANTALLA;https://pe.ivademecum.com/medicamento-bagovit-solar-pantalla-bago-cod-B41B8FD843B1A1ED;Protectores solares;BAGO
P00013064;BAHIA STICK SPF45;https://pe.ivademecum.com/medicamento-bahia-stick-spf45-portugal-cod-1D093268FB49C660;Protectores solares;PORTUGAL
P00013065;BAMIPOL;https://pe.ivademecum.com/medicamento-bamipol-avsa-cod-BB0374739BB92906;Antibióticos tópicos;AVSA
P00013066;BANEDIF;https://pe.ivademecum.com/medicamento-banedif-dr-andreu-cod-8C4D6BF3E43D66A9;Antialérgicos, antibióticos, antimicót. asoc.;DR. ANDREU
P00013067;BANES - INDUFAR;https://pe.ivademecum.com/medicamento-banes-indufar-indufar-du-peru-cod-DAC1D696FA6A8977;Analgésicos;INDUFAR-DU PERU
P00013068;BANES FORTE - INDUFAR;https://pe.ivademecum.com/medicamento-banes-forte-indufar-indufar-du-peru-cod-37FA82C61858F479;Analgésicos;INDUFAR-DU PERU
P00013069;BARACLUDE;https://pe.ivademecum.com/medicamento-baraclude-bms-cod-DDD5AFDCB0F8D3EA;Antivirales;BMS
P00013070;BARDANA;https://pe.ivademecum.com/medicamento-bardana-refasa-cod-49DFE095568EBF26;;REFASA
P00013071;BARIEDERM;https://pe.ivademecum.com/medicamento-bariederm-uriage-cod-5E238BAE4F31634B;Dermatocosméticos;URIAGE
P00013072;BARIO DIF;https://pe.ivademecum.com/medicamento-bario-dif-dr-andreu-cod-9514CF38A4A177BE;Medios de contraste radiológicos;DR. ANDREU
P00013073;BARIO DIF SUSPENSION RECTAL;https://pe.ivademecum.com/medicamento-bario-dif-suspension-rectal-dr-andreu-cod-D51167A63548FDBF;Medios de contraste radiológicos;DR. ANDREU
P00013074;BATRAFEN;https://pe.ivademecum.com/medicamento-batrafen-sanofi-aventis-cod-84CDCBE8166DCBC4;Antimicóticos tópicos;SANOFI AVENTIS
